Corpus	Id_aa	Nom_aa	Id_phrase	Texte_phrase	Id_SitEmo	Auteur_SitEmo	Texte_SitEmo	Nature_SitEmo	Declencheur_entier	Mode	Type1	Type2	Cat1	Cat2	Lemmes_declencheurs	Lemmes_SitEmo	exclamation	exclamation_phrase	interrogation	interrogation_phrase	pos_phrase	phrase_averbaux	interjections
FictionProjetM2	17006-4379562	Morgenstern_Flavia	17006-4379562_6918-6935	C’est le talent !	mantoine_1618527104313_17006-4379562	mantoine	C’est le talent	Proposition	le talent	Montree	Complexe	Aucun	Fierte	Aucune	le talent	c’ être le talent	0	1	0	0	['PRON', 'AUX', 'DET', 'NOUN', 'PUNCT']	0	0
FictionProjetM2	17006-4379562	Morgenstern_Flavia	17006-4379562_6988-7014	Flavia les gagne toutes ! 	mantoine_1621187775792_17006-4379562	mantoine	les gagne toutes	Proposition	gagne	Montree	Base	Complexe	Joie	Fierte	gagne	le gagne tout	0	1	0	0	['PROPN', 'PRON', 'VERB', 'PRON', 'PUNCT']	0	0
FictionProjetM2	17006-4379562	Morgenstern_Flavia	17006-4379562_7076-7132	Elle se voit déjà remporter les billes de toute la cour.	mantoine_1621188052978_17006-4379562	mantoine	se voit déjà remporter les billes de toute la cour.	Proposition	déjà remporter	Montree	Base	Complexe	Joie	Fierte	déjà remporter	se voir déjà remporter le bille de tout le cour .	0	0	0	0	['PRON', 'PRON', 'VERB', 'ADV', 'VERB', 'DET', 'NOUN', 'ADP', 'ADJ', 'DET', 'NOUN', 'PUNCT']	0	0
FictionProjetM2	17006-4379562	Morgenstern_Flavia	17006-4379562_7264-7391	Il est en CE2, dans la classe de Dana, et il lui a déjà écrit une lettre, pas exactement d’amour, mais une lettre quand même ! 	mantoine_1621188623702_17006-4379562	mantoine	quand même	Proposition	quand même	Montree	Complexe	Base	Fierte	Joie	quand même	quand même	0	1	0	0	['PRON', 'AUX', 'ADP', 'PROPN', 'PUNCT', 'ADP', 'DET', 'NOUN', 'ADP', 'PROPN', 'PUNCT', 'CCONJ', 'PRON', 'PRON', 'AUX', 'ADV', 'VERB', 'DET', 'NOUN', 'PUNCT', 'ADV', 'ADV', 'ADP', 'NOUN', 'PUNCT', 'CCONJ', 'DET', 'NOUN', 'SCONJ', 'ADV', 'PUNCT']	0	0
FictionProjetM2	17006-4379562	Morgenstern_Flavia	17006-4379562_7391-7497	Flavia rêve qu’il la demande en mariage, mais il lui demande juste si elle veut jouer aux billes avec lui.	mantoine_1621188934446_17006-4379562	mantoine	juste	SAdv	juste	Montree	Base	Aucun	Tristesse	Aucune	juste	juste	0	0	0	0	['PROPN', 'VERB', 'SCONJ', 'PRON', 'PRON', 'VERB', 'ADP', 'NOUN', 'PUNCT', 'CCONJ', 'PRON', 'PRON', 'VERB', 'ADV', 'SCONJ', 'PRON', 'VERB', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'PRON', 'PUNCT']	0	0
FictionProjetM2	17006-4379562	Morgenstern_Flavia	17006-4379562_7497-7550	– Non, pas elle ! proteste Mouad, un ami de Quentin. 	mantoine_1621097580731_17006-4379562	mantoine	proteste	Proposition	proteste	Montree	Base	Base	Colere	Degout	protest	protest	0	1	0	0	['PUNCT', 'ADV', 'PUNCT', 'ADV', 'PRON', 'PUNCT', 'VERB', 'PROPN', 'PUNCT', 'DET', 'NOUN', 'ADP', 'PROPN', 'PUNCT']	0	0
FictionProjetM2	17006-4379562	Morgenstern_Flavia	17006-4379562_7497-7550	– Non, pas elle ! proteste Mouad, un ami de Quentin. 	mantoine_1618527258879_17006-4379562	mantoine	Non, pas elle	Proposition	pas elle	Montree	Base	Base	Degout	Colere	pas lui	non , pas lui	0	1	0	0	['PUNCT', 'ADV', 'PUNCT', 'ADV', 'PRON', 'PUNCT', 'VERB', 'PROPN', 'PUNCT', 'DET', 'NOUN', 'ADP', 'PROPN', 'PUNCT']	0	0
FictionProjetM2	17006-4379562	Morgenstern_Flavia	17006-4379562_7550-7569	Pas un bébé de CP !	mantoine_1618527337100_17006-4379562	mantoine	Pas un bébé de CP	SN	Pas un bébé de CP	Montree	Base	Base	Degout	Colere	pas un bébé de cp	pas un bébé de cp	0	1	0	0	['ADV', 'DET', 'NOUN', 'ADP', 'NOUN', 'PUNCT']	0	0
FictionProjetM2	17006-4379562	Morgenstern_Flavia	17006-4379562_7633-7708	– Si on l’accepte, tous les CP vont vouloir jouer avec nous, insiste Mouad.	mantoine_1621097694515_17006-4379562	mantoine	tous les CP vont vouloir jouer avec nous	Proposition	tous les CP	Montree	Base	Base	Degout	Peur	tout le cp	tout le cp aller vouloir jouer avec nous	0	0	0	0	['PUNCT', 'SCONJ', 'PRON', 'PRON', 'VERB', 'PUNCT', 'ADJ', 'DET', 'PROPN', 'VERB', 'VERB', 'VERB', 'ADP', 'PRON', 'PUNCT', 'VERB', 'PROPN', 'PUNCT']	0	0
FictionProjetM2	17006-4379562	Morgenstern_Flavia	17006-4379562_8071-8179	Enfin, il est l’heure d’aller dans la cour, mais les grands garçons du CE2 ne veulent plus jouer avec elle !	mantoine_1621189566469_17006-4379562	mantoine	Enfin	SAdv	Enfin	Montree	Base	Aucun	Joie	Aucune	enfin	enfin	0	1	0	0	['ADV', 'PUNCT', 'PRON', 'AUX', 'DET', 'NOUN', 'ADP', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT', 'CCONJ', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'PROPN', 'ADV', 'VERB', 'ADV', 'VERB', 'ADP', 'PRON', 'PUNCT']	0	0
FictionProjetM2	17006-4379562	Morgenstern_Flavia	17006-4379562_8924-8937	– Oh là là ! 	mantoine_1618562173682_17006-4379562	mantoine	Oh là là	Interjection	Oh là là	Montree	Base	Aucun	Surprise	Aucune	oh là là	oh là là	0	1	0	0	['PUNCT', 'INTJ', 'ADV', 'ADV', 'PUNCT']	0	1
FictionProjetM2	17006-4379562	Morgenstern_Flavia	17006-4379562_8937-8960	C’est impressionnant ! 	mantoine_1621098911724_17006-4379562	mantoine	C’est impressionnant	Proposition	impressionnant	Montree	Base	Complexe	Surprise	Fierte	impressionner	c’ être impressionner	0	1	0	0	['PRON', 'AUX', 'ADJ', 'PUNCT']	0	0
FictionProjetM2	17006-4379562	Morgenstern_Flavia	17006-4379562_8960-8992	Pourquoi tu fais la tête alors ?	mantoine_1621098923415_17006-4379562	mantoine	Pourquoi tu fais la tête alors ?	Proposition	Pourquoi ; ?	Montree	Base	Aucun	Surprise	Aucune	pourquoi ; ?	pourquoi taire fai le tête alors ?	0	0	1	1	['ADV', 'PRON', 'VERB', 'DET', 'NOUN', 'ADV', 'PUNCT']	0	0
FictionProjetM2	17006-4379562	Morgenstern_Flavia	17006-4379562_8992-9064	– Plus personne ne veut jouer avec moi dans la cour ! s’emporte Flavia. 	mantoine_1618562237762_17006-4379562	mantoine	Plus personne ne veut jouer avec moi dans la cour	Proposition	Plus personne ; jouer avec moi ; !	Montree	Base	Base	Tristesse	Colere	plus personne ; jouer avec moi ; !	plus personne ne vouloir jouer avec moi dans le cour	0	1	0	0	['PUNCT', 'ADV', 'PRON', 'ADV', 'VERB', 'VERB', 'ADP', 'PRON', 'ADP', 'DET', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'PROPN', 'PUNCT']	0	0
FictionProjetM2	17006-4379562	Morgenstern_Flavia	17006-4379562_9064-9117	Même quand je réussis quelque chose, on me déteste ! 	mantoine_1621275944570_17006-4379562	mantoine	Même quand	SAdv	Même quand	Montree	Base	Base	Tristesse	Colere	même quand	même quand	0	1	0	0	['ADV', 'SCONJ', 'PRON', 'VERB', 'DET', 'NOUN', 'PUNCT', 'PRON', 'PRON', 'VERB', 'PUNCT']	0	0
FictionProjetM2	17006-4379562	Morgenstern_Flavia	17006-4379562_9064-9117	Même quand je réussis quelque chose, on me déteste ! 	mantoine_1621099111613_17006-4379562	mantoine	on me déteste	Proposition	on me déteste	Montree	Base	Base	Tristesse	Colere	on me détester	on me détester	0	1	0	0	['ADV', 'SCONJ', 'PRON', 'VERB', 'DET', 'NOUN', 'PUNCT', 'PRON', 'PRON', 'VERB', 'PUNCT']	0	0
FictionProjetM2	17006-4379562	Morgenstern_Flavia	17006-4379562_9117-9133	C’est pas juste.	mantoine_1618562232748_17006-4379562	mantoine	C’est pas juste	Proposition	C'est pas juste	Montree	Base	Base	Colere	Tristesse	ce être pas juste	c’ être pas juste	0	0	0	0	['PRON', 'AUX', 'ADV', 'ADV', 'PUNCT']	0	0
FictionProjetM2	17006-4379562	Morgenstern_Flavia	17006-4379562_9155-9178	– Quoi ? grogne Flavia.	mantoine_1618562376635_17006-4379562	mantoine	grogne	Proposition	grogne	Montree	Base	Aucun	Colere	Aucune	grogn	grogn	0	0	0	1	['PUNCT', 'INTJ', 'PUNCT', 'NOUN', 'PROPN', 'PUNCT']	0	1
FictionProjetM2	17006-4379562	Morgenstern_Flavia	17006-4379562_9471-9487	– Je pa… quoi ? 	mantoine_1621276940482_17006-4379562	mantoine	quoi ?	Interjection	quoi ?	Montree	Base	Aucun	Surprise	Aucune	quoi ?	quoi ?	0	0	1	1	['PUNCT', 'PRON', 'VERB', 'PUNCT', 'INTJ', 'PUNCT']	0	1
FictionProjetM2	17006-4379562	Morgenstern_Flavia	17006-4379562_9471-9487	– Je pa… quoi ? 	mantoine_1621099279393_17006-4379562	mantoine	Je pa… quoi ?	Proposition	pa... quoi ?	Montree	Base	Aucun	Surprise	Aucune	pa ... quoi ?	je pa … quoi ?	0	0	1	1	['PUNCT', 'PRON', 'VERB', 'PUNCT', 'INTJ', 'PUNCT']	0	1
FictionProjetM2	17006-4379562	Morgenstern_Flavia	17006-4379562_9487-9539	Je les ai gagnées honnêtement : je n’ai pas triché !	mantoine_1618562603060_17006-4379562	mantoine	n’ai pas triché	Proposition	n'ai pas triché !	Montree	Base	Aucun	Colere	Aucune	ne avoir pas tricher !	n’ avoir pas tricher	0	1	0	0	['PRON', 'PRON', 'AUX', 'VERB', 'ADV', 'PUNCT', 'PRON', 'ADV', 'AUX', 'ADV', 'VERB', 'PUNCT']	0	0
FictionProjetM2	17006-4379562	Morgenstern_Flavia	17006-4379562_9745-9752	– Ah ! 	mantoine_1621277241584_17006-4379562	mantoine	Ah	Interjection	Ah	Montree	Base	Aucun	Surprise	Aucune	ah	ah	0	1	0	0	['PUNCT', 'INTJ', 'PUNCT']	0	1
FictionProjetM2	17006-4379562	Morgenstern_Flavia	17006-4379562_9752-9852	Tu veux que je dise : « Vous êtes des incompétents mais vous avez bien joué quand même », c’est ça ?	mantoine_1621277334233_17006-4379562	mantoine	c’est ça ?	Proposition	c'est ça ?	Montree	Base	Aucun	Colere	Aucune	ce être cela ?	c’ être cela ?	0	0	1	1	['PRON', 'VERB', 'SCONJ', 'PRON', 'VERB', 'PUNCT', 'PUNCT', 'PRON', 'AUX', 'DET', 'NOUN', 'CCONJ', 'PRON', 'AUX', 'ADV', 'VERB', 'SCONJ', 'ADV', 'PUNCT', 'PUNCT', 'PRON', 'AUX', 'PRON', 'PUNCT']	0	0
FictionProjetM2	17006-4379562	Morgenstern_Flavia	17006-4379562_9852-9909	– Tu ne penses qu’à récupérer les billes et tu t’en vas. 	mantoine_1621277543835_17006-4379562	mantoine	qu’à	Conj. de subordination	qu'à	Montree	Base	Aucun	Colere	Aucune	que à	qu’ à	0	0	0	0	['PUNCT', 'PRON', 'ADV', 'VERB', 'ADV', 'ADP', 'VERB', 'DET', 'NOUN', 'CCONJ', 'PRON', 'PRON', 'PRON', 'VERB', 'PUNCT']	0	0
FictionProjetM2	17006-4379562	Morgenstern_Flavia	17006-4379562_9909-9968	Tu ne remercies même pas les autres d’avoir joué avec toi. 	mantoine_1621277639349_17006-4379562	mantoine	même pas	Conj. de subordination	même pas	Montree	Base	Aucun	Colere	Aucune	même pas	même pas	0	0	0	0	['PRON', 'ADV', 'VERB', 'ADV', 'ADV', 'DET', 'PRON', 'ADP', 'AUX', 'VERB', 'ADP', 'PRON', 'PUNCT']	0	0
FictionProjetM2	17006-4379562	Morgenstern_Flavia	17006-4379562_9968-10104	Tu te plains toujours que tu n’arrives pas à te faire des amis, mais ce n’est pas étonnant si tu es toujours comme ça ! l’enfonce Anna. 	mantoine_1621278408099_17006-4379562	mantoine	ce n’est pas étonnant	Proposition	pas étonnant	Montree	Base	Aucun	Colere	Aucune	pas étonnant	ce n’ être pas étonnant	0	1	0	0	['PRON', 'PRON', 'VERB', 'ADV', 'SCONJ', 'PRON', 'ADV', 'VERB', 'ADV', 'ADP', 'PRON', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT', 'CCONJ', 'PRON', 'ADV', 'AUX', 'ADV', 'ADJ', 'SCONJ', 'PRON', 'AUX', 'ADV', 'ADP', 'PRON', 'PUNCT', 'PRON', 'VERB', 'PROPN', 'PUNCT']	0	0
FictionProjetM2	17006-4379562	Morgenstern_Flavia	17006-4379562_10488-10527	– Laissez-moi tranquille ! râle Flavia.	mantoine_1618562922789_17006-4379562	mantoine	Laissez-moi tranquille	Proposition	Laissez-moi tranquille !	Montree	Base	Aucun	Colere	Aucune	Laissez moi tranquille !	Laissez moi tranquille	0	1	0	0	['PUNCT', 'INTJ', 'ADJ', 'PUNCT', 'INTJ', 'PROPN', 'PUNCT']	0	1
FictionProjetM2	17006-4379562	Morgenstern_Flavia	17006-4379562_10552-10630	On m’a dit que tu étais une vraie reine des billes : j’aimerais bien voir ça !	mantoine_1621279606081_17006-4379562	mantoine	j’aimerais bien voir ça	Proposition	j'aimerais bien	Montree	Complexe	Base	Fierte	Joie	je aimer bien	j’ aimer bien voir cela	0	1	0	0	['PRON', 'PRON', 'AUX', 'VERB', 'SCONJ', 'PRON', 'AUX', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'ADV', 'VERB', 'PRON', 'PUNCT']	0	0
FictionProjetM2	17006-4379562	Morgenstern_Flavia	17006-4379562_10770-10804	Je suis un sacré joueur, tu sais ?	mantoine_1618563095415_17006-4379562	mantoine	Je suis un sacré joueur, tu sais ?	Proposition	tu sais ?	Montree	Complexe	Base	Fierte	Joie	tu sai ?	je être un sacrer joueur , tu sai ?	0	0	1	1	['PRON', 'AUX', 'DET', 'ADJ', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'PUNCT']	0	0
FictionProjetM2	17006-4379562	Morgenstern_Flavia	17006-4379562_10804-10865	– Oh, tu veux bien faire une partie avec moi, s’il te plaît ?	mantoine_1621100113907_17006-4379562	mantoine	Oh	Interjection	Oh	Montree	Base	Base	Surprise	Joie	oh	oh	0	0	0	1	['PUNCT', 'INTJ', 'PUNCT', 'PRON', 'VERB', 'ADV', 'VERB', 'DET', 'NOUN', 'ADP', 'PRON', 'PUNCT', 'SCONJ', 'PRON', 'PRON', 'VERB', 'PUNCT']	0	1
FictionProjetM2	17006-4379562	Morgenstern_Flavia	17006-4379562_11525-11593	– J’aurais peut-être dû la laisser gagner, regrette Grand-Père Mimi.	mantoine_1621281037965_17006-4379562	mantoine	J’aurais peut-être dû la laisser gagner	Proposition	j'aurais peut-être dû	Montree	Complexe	Aucun	Culpabilite	Aucune	je avoir peut-être devoir	j’ avoir peut-être devoir le laisser gagner	0	0	0	0	['PUNCT', 'PRON', 'AUX', 'ADV', 'VERB', 'PRON', 'VERB', 'VERB', 'PUNCT', 'VERB', 'NOUN', 'PROPN', 'PUNCT']	0	0
FictionProjetM2	17006-4379562	Morgenstern_Flavia	17006-4379562_14768-14825	– Tu ne vas pas te laisser avoir par cette bébête de CP !	mantoine_1621101528293_17006-4379562	mantoine	Tu ne vas pas te laisser avoir par cette bébête de CP !	Proposition	te laisser avoir ; cette bêbête de CP	Montree	Complexe	Base	Fierte	Colere	te laisser avoir ; ce bêbête de cp	tu ne aller pas te laisser avoir par ce bébête de cp !	1	1	0	0	['PUNCT', 'PRON', 'ADV', 'VERB', 'ADV', 'PRON', 'VERB', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'PROPN', 'PUNCT']	0	0
FictionProjetM2	17006-4379562	Morgenstern_Flavia	17006-4379562_15886-15903	– Oui, bien sûr !	mantoine_1621286550677_17006-4379562	mantoine	Oui, bien sûr	Proposition	bien sûr	Montree	Base	Aucun	Joie	Aucune	bien sûr	Oui , bien sûr	0	1	0	0	['PUNCT', 'INTJ', 'PUNCT', 'ADV', 'ADJ', 'PUNCT']	0	1
FictionProjetM2	25339-0	Morgenstern_mariage_modifAline	25339-0_311-351	C’est tellement rare que c’est la fête !	alessieux_1621740287035_25339-0	alessieux	c’est la fête	Proposition	c'est la fête	Montree	Base	Aucun	Joie	Aucune	ce être le fête	c’ être le fête	0	1	0	0	['PRON', 'AUX', 'ADV', 'ADJ', 'SCONJ', 'PRON', 'AUX', 'DET', 'NOUN', 'PUNCT']	0	0
FictionProjetM2	25339-0	Morgenstern_mariage_modifAline	25339-0_844-893	– Grrr, c’est toujours pareil ! grommèle Flavia. 	alessieux_1621740667093_25339-0	alessieux	c’est toujours pareil	Proposition	c'est toujours pareil	Montree	Base	Aucun	Colere	Aucune	ce être toujours pareil	c’ être toujours pareil	0	1	0	0	['PUNCT', 'INTJ', 'PUNCT', 'PRON', 'AUX', 'ADV', 'ADJ', 'PUNCT', 'INTJ', 'PROPN', 'PUNCT']	0	1
FictionProjetM2	25339-0	Morgenstern_mariage_modifAline	25339-0_844-893	– Grrr, c’est toujours pareil ! grommèle Flavia. 	alessieux_1621740640212_25339-0	alessieux	Grrr	Interjection	Grrr	Montree	Base	Aucun	Colere	Aucune	Grrr	Grrr	0	1	0	0	['PUNCT', 'INTJ', 'PUNCT', 'PRON', 'AUX', 'ADV', 'ADJ', 'PUNCT', 'INTJ', 'PROPN', 'PUNCT']	0	1
FictionProjetM2	25339-0	Morgenstern_mariage_modifAline	25339-0_893-933	Il n’y a jamais personne pour m’écouter.	alessieux_1621740738953_25339-0	alessieux	Il n’y a jamais personne pour m’écouter	Proposition	jamais personne pour m'écouter	Montree	Base	Aucun	Colere	Aucune	jamais personn pour me écouter	il n’ y avoir jamais personn pour m’ écouter	0	0	0	0	['PRON', 'ADV', 'PRON', 'VERB', 'ADV', 'PRON', 'ADP', 'PRON', 'VERB', 'PUNCT']	0	0
FictionProjetM2	25339-0	Morgenstern_mariage_modifAline	25339-0_933-1062	Billy aussi fait la tête : il avait préparé un bon diner, et voilà que Léo a acheté des tas de quiches et de gâteaux tout prêts. 	alessieux_1621741029089_25339-0	alessieux	et voilà que	SAdv	et voilà que	Montree	Base	Aucun	Colere	Aucune	et voilà que	et voilà que	0	0	0	0	['PROPN', 'ADV', 'VERB', 'DET', 'NOUN', 'PUNCT', 'PRON', 'AUX', 'VERB', 'DET', 'ADJ', 'NOUN', 'PUNCT', 'CCONJ', 'VERB', 'SCONJ', 'PROPN', 'AUX', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'ADP', 'NOUN', 'ADV', 'ADJ', 'PUNCT']	0	0
FictionProjetM2	25339-0	Morgenstern_mariage_modifAline	25339-0_1114-1166	– Vous avez quelque chose à fêter ? s’étonne Ariane.	alessieux_1621766035256_25339-0	alessieux	Vous avez quelque chose à fêter ?	Proposition	Vous avez quelque chose à fêter ?	Montree	Base	Aucun	Surprise	Aucune	vous avoir quelque chose à fêter ?	vous avoir quelque chose à fêter ?	0	0	1	1	['PUNCT', 'PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'VERB', 'PUNCT', 'PRON', 'VERB', 'PROPN', 'PUNCT']	0	0
FictionProjetM2	25339-0	Morgenstern_mariage_modifAline	25339-0_1166-1189	– Oui ! s’exclame Léo. 	alessieux_1621741108268_25339-0	alessieux	Oui	Interjection	Oui	Montree	Base	Aucun	Joie	Aucune	Oui	Oui	0	1	0	0	['PUNCT', 'INTJ', 'PUNCT', 'PRON', 'VERB', 'PROPN']	0	1
FictionProjetM2	25339-0	Morgenstern_mariage_modifAline	25339-0_1300-1369	– Bon, vous allez nous la dire, cette nouvelle ? s’impatiente Flavia.	alessieux_1621741278205_25339-0	alessieux	Bon	Interjection	Bon	Montree	Base	Aucun	Colere	Aucune	Bon	Bon	0	0	0	1	['PUNCT', 'INTJ', 'PUNCT', 'PRON', 'VERB', 'PRON', 'PRON', 'VERB', 'PUNCT', 'DET', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'PROPN', 'PUNCT']	0	1
FictionProjetM2	25339-0	Morgenstern_mariage_modifAline	25339-0_1497-1511	– Oh, maman ! 	alessieux_1621741551089_25339-0	alessieux	Oh	Interjection	Oh	Montree	Base	Aucun	Surprise	Aucune	oh	oh	0	1	0	0	['PUNCT', 'INTJ', 'PUNCT', 'NOUN', 'PUNCT']	0	1
FictionProjetM2	25339-0	Morgenstern_mariage_modifAline	25339-0_1511-1526	Sérieusement ? 	alessieux_1621741592838_25339-0	alessieux	Sérieusement ?	SAdv	Sérieusement	Montree	Base	Aucun	Surprise	Aucune	sérieusement	sérieusement ?	0	0	1	1	['ADV', 'PUNCT']	0	0
FictionProjetM2	25339-0	Morgenstern_mariage_modifAline	25339-0_1744-1776	– Mais pourquoi vous remarier ? 	alessieux_1621766571167_25339-0	alessieux	Mais pourquoi	SAdv	mais pourquoi	Montree	Base	Aucun	Colere	Aucune	mais pourquoi	mais pourquoi	0	0	0	1	['PUNCT', 'CCONJ', 'ADV', 'PRON', 'VERB', 'PUNCT']	0	0
FictionProjetM2	25339-0	Morgenstern_mariage_modifAline	25339-0_1776-1806	Vous êtes très bien comme ça !	alessieux_1621766558775_25339-0	alessieux	très bien comme ça	SAdv	très bien comme ça	Montree	Base	Aucun	Colere	Aucune	très bien comme cela	très bien comme cela	0	1	0	0	['PRON', 'AUX', 'ADV', 'ADV', 'ADP', 'PRON', 'PUNCT']	0	0
FictionProjetM2	25339-0	Morgenstern_mariage_modifAline	25339-0_1924-1955	– Quelle idée ! soupire Ariane.	alessieux_1621767072914_25339-0	alessieux	Quelle idée	SN	Quelle idée	Montree	Base	Aucun	Colere	Aucune	quell idée	quell idée	0	1	0	0	['PUNCT', 'DET', 'NOUN', 'PUNCT', 'VERB', 'PROPN', 'PUNCT']	0	0
FictionProjetM2	25339-0	Morgenstern_mariage_modifAline	25339-0_2038-2080	– Va savoir où je serai, ronchonne Ariane.	alessieux_1621742109071_25339-0	alessieux	Va savoir	Proposition	Va savoir	Montree	Base	Aucun	Colere	Aucune	aller savoir	aller savoir	0	0	0	0	['PUNCT', 'VERB', 'VERB', 'PRON', 'PRON', 'AUX', 'PUNCT', 'VERB', 'PROPN', 'PUNCT']	0	0
FictionProjetM2	25339-0	Morgenstern_mariage_modifAline	25339-0_2186-2245	Ce n’est pas tous les jours que tes parents se remarient ! 	alessieux_1621767632439_25339-0	alessieux	Ce n’est pas tous les jours que	Proposition	Ce n'est pas tous les jours que	Montree	Base	Aucun	Colere	Aucune	ce ne être pas tout le jour que	ce n’ être pas tout le jour que	0	1	0	0	['PRON', 'ADV', 'AUX', 'ADV', 'ADJ', 'DET', 'NOUN', 'SCONJ', 'DET', 'NOUN', 'PRON', 'VERB', 'PUNCT']	0	0
FictionProjetM2	25339-0	Morgenstern_mariage_modifAline	25339-0_2324-2331	– Ben… 	alessieux_1621742387759_25339-0	alessieux	Ben	Interjection	Ben	Montree	Base	Aucun	Peur	Aucune	Ben	Ben	0	0	0	0	['PUNCT', 'PROPN', 'PUNCT']	0	0
FictionProjetM2	25339-0	Morgenstern_mariage_modifAline	25339-0_3584-3592	– Hein? 	alessieux_1621744938767_25339-0	alessieux	Hein	Interjection	Hein	Montree	Base	Aucun	Surprise	Aucune	Hein	Hein	0	0	0	1	['PUNCT', 'INTJ', 'PUNCT']	0	1
FictionProjetM2	25339-0	Morgenstern_mariage_modifAline	25339-0_3592-3610	C’est une blague ?	alessieux_1621769235524_25339-0	alessieux	C’est une blague ?	Proposition	c'est une blague ?	Montree	Base	Aucun	Surprise	Aucune	ce être un blague ?	c’ être un blague ?	0	0	1	1	['PRON', 'AUX', 'DET', 'NOUN', 'PUNCT']	0	0
FictionProjetM2	25339-0	Morgenstern_mariage_modifAline	25339-0_3610-3623	– Bien sûr ! 	alessieux_1621745027762_25339-0	alessieux	Bien sûr	SAdv	Bien sûr	Montree	Base	Aucun	Joie	Aucune	bien sûr	bien sûr	0	1	0	0	['PUNCT', 'ADV', 'ADJ', 'PUNCT']	0	0
FictionProjetM2	25339-0	Morgenstern_mariage_modifAline	25339-0_5045-5105	– J’ai bien peur qu’on ne parte pas du tout, soupire-t-elle.	alessieux_1621777191079_25339-0	alessieux	pas du tout	SAdv	pas du tout	Montree	Base	Aucun	Tristesse	Aucune	pas de tout	pas de tout	0	0	0	0	['PUNCT', 'PRON', 'VERB', 'ADV', 'NOUN', 'SCONJ', 'PRON', 'ADV', 'VERB', 'ADV', 'ADP', 'DET', 'PRON', 'PUNCT', 'VERB', 'PRON', 'PUNCT']	0	0
FictionProjetM2	25339-0	Morgenstern_mariage_modifAline	25339-0_5105-5130	– Hein? s’exclame Flavia.	alessieux_1621747609072_25339-0	alessieux	Hein?	Interjection	Hein	Montree	Base	Aucun	Surprise	Aucune	Hein	Hein ?	0	0	1	1	['PUNCT', 'INTJ', 'PUNCT', 'PRON', 'VERB', 'PROPN', 'PUNCT']	0	1
FictionProjetM2	25339-0	Morgenstern_mariage_modifAline	25339-0_5243-5258	C’est parfait !	alessieux_1621747786185_25339-0	alessieux	C’est parfait	Proposition	c'est parfait	Montree	Base	Aucun	Joie	Aucune	ce être parfaire	c’ être parfaire	0	1	0	0	['PRON', 'AUX', 'ADJ', 'PUNCT']	0	0
FictionProjetM2	25339-0	Morgenstern_mariage_modifAline	25339-0_5258-5313	– Pas question qu’ils se marient sans nous ! crie Dana.	alessieux_1621747754486_25339-0	alessieux	Pas question	SN	pas question	Montree	Base	Aucun	Colere	Aucune	pas question	pas question	0	1	0	0	['PUNCT', 'ADV', 'NOUN', 'SCONJ', 'PRON', 'PRON', 'VERB', 'ADP', 'PRON', 'PUNCT', 'NOUN', 'PROPN', 'PUNCT']	0	0
FictionProjetM2	25339-0	Morgenstern_mariage_modifAline	25339-0_5440-5528	– Oh, lui, il aimerait juste passer à la mairie et puis dîner tranquillement en famille.	alessieux_1621748090362_25339-0	alessieux	Oh	Interjection	Oh	Montree	Base	Aucun	Joie	Aucune	oh	oh	0	0	0	0	['PUNCT', 'INTJ', 'PUNCT', 'PRON', 'PUNCT', 'PRON', 'VERB', 'ADV', 'VERB', 'ADP', 'DET', 'NOUN', 'CCONJ', 'CCONJ', 'VERB', 'ADV', 'ADP', 'NOUN', 'PUNCT']	0	1
FictionProjetM2	25339-0	Morgenstern_mariage_modifAline	25339-0_5440-5528	– Oh, lui, il aimerait juste passer à la mairie et puis dîner tranquillement en famille.	alessieux_1621748139453_25339-0	alessieux	juste	SAdv	juste	Montree	Base	Aucun	Joie	Aucune	juste	juste	0	0	0	0	['PUNCT', 'INTJ', 'PUNCT', 'PRON', 'PUNCT', 'PRON', 'VERB', 'ADV', 'VERB', 'ADP', 'DET', 'NOUN', 'CCONJ', 'CCONJ', 'VERB', 'ADV', 'ADP', 'NOUN', 'PUNCT']	0	1
FictionProjetM2	25339-0	Morgenstern_mariage_modifAline	25339-0_5528-5564	– Très bonne idée ! se réjouit Anna.	alessieux_1621748253176_25339-0	alessieux	Très bonne idée	SN	très bonne idée	Montree	Base	Aucun	Joie	Aucune	très bon idée	très bon idée	0	1	0	0	['PUNCT', 'ADV', 'ADJ', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'PROPN', 'PUNCT']	0	0
